case,category,process,label,type,name,index,phase,min_index,max_index,parameter_scale,min_arith,max_arith,init_arith_value,final_arith_value,min_param,max_param,init_param_value,final_param_value,stdv
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,5,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,6,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,7,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,8,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,9,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,10,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,11,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,12,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,13,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,14,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,15,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,16,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,17,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,18,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,19,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,20,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2015)", param_init_bounded_vector,pvNPSel,21,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,1,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,2,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,3,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,4,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,5,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,6,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,7,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,8,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,9,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,10,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,11,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,12,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,13,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,14,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,15,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,16,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,17,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,18,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,19,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,20,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2016)", param_init_bounded_vector,pvNPSel,21,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,1,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,2,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,3,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,4,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,5,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,6,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,7,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,8,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,9,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,10,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,11,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,12,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,13,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,14,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,15,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,16,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,17,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,18,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,19,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,20,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2017)", param_init_bounded_vector,pvNPSel,21,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,1,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,2,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,3,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,4,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,5,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,6,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,7,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,8,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,9,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,10,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,11,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,12,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,13,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,14,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,15,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,16,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,17,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,18,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,19,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,20,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,21,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,22,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,23,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,24,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,25,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,26,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,27,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,28,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,29,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,30,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,31,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (males, 2018)", param_init_bounded_vector,pvNPSel,32,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,1,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,2,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,3,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,4,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,5,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,6,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,7,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,8,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,9,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,10,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,11,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,12,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,13,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,14,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,15,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,16,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,17,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,18,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,19,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,20,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,selectivity,selectivity,"BSFRF availability (females, 2018)", param_init_bounded_vector,pvNPSel,21,-1,1,21, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5p,fisheries,fisheries,handling mortality for pot fisheries, param_init_bounded_number,pHM[1],1,-1,1,1, ARITHMETIC,0,1,0.321,0.321,0,1,0.321,0.321,NA
22_03d5p,fisheries,fisheries,handling mortality for groundfish trawl fisheries, param_init_bounded_number,pHM[2],1,-1,1,1, ARITHMETIC,0,1,0.8,0.8,0,1,0.8,0.8,NA
22_03d5p,fisheries,fisheries,"TCF: base capture rate, pre-1965 (=0.05)", param_init_bounded_number,pLnC[1],1,-1,1,1, ARITHMETIC,-10,2,-2.995732274,-2.995732274,-10,2,-2.995732274,-2.995732274,NA
22_03d5p,fisheries,fisheries,"TCF: base capture rate, 1965+", param_init_bounded_number,pLnC[2],1,1,1,1, ARITHMETIC,-10,2,-1.49966833227,-1.45062948122,-10,2,-1.49966833227,-1.45062948122,0.11728
22_03d5p,fisheries,fisheries,"SCF: base capture rate, pre-1978 (=0.01)", param_init_bounded_number,pLnC[3],1,-2,1,1, ARITHMETIC,-10,2,-4.605170186,-4.605170186,-10,2,-4.605170186,-4.605170186,NA
22_03d5p,fisheries,fisheries,"SCF: base capture rate, 1992+", param_init_bounded_number,pLnC[4],1,2,1,1, ARITHMETIC,-10,2,-3.73038960724,-3.76369422266,-10,2,-3.73038960724,-3.76369422266,0.067063
22_03d5p,fisheries,fisheries,DUMMY CAPTURE RATE, param_init_bounded_number,pLnC[5],1,-2,1,1, ARITHMETIC,-10,2,-4.180723944,-4.180723944,-10,2,-4.180723944,-4.180723944,NA
22_03d5p,fisheries,fisheries,"GTF: base capture rate, ALL YEARS", param_init_bounded_number,pLnC[6],1,2,1,1, ARITHMETIC,-10,2,-5.03250134898,-5.10777253035,-10,2,-5.03250134898,-5.10777253035,0.056332
22_03d5p,fisheries,fisheries,"RKF: base capture rate, pre-1953 (=0.02)", param_init_bounded_number,pLnC[7],1,-2,1,1, ARITHMETIC,-10,2,-3.912023005,-3.912023005,-10,2,-3.912023005,-3.912023005,NA
22_03d5p,fisheries,fisheries,"RKF: base capture rate, 1992+", param_init_bounded_number,pLnC[8],1,2,1,1, ARITHMETIC,-10,2,-4.79774718559,-4.72014009868,-10,2,-4.79774718559,-4.72014009868,0.11428
22_03d5p,fisheries,fisheries,TCF: female offset, param_init_bounded_number,pDC2[1],1,1,1,1, ARITHMETIC,-5,0,-2.79779548984,-2.66262404481,-5,0,-2.79779548984,-2.66262404481,0.25942
22_03d5p,fisheries,fisheries,SCF: female offset, param_init_bounded_number,pDC2[2],1,2,1,1, ARITHMETIC,-5,0,-2.66996342426,-2.86318066393,-5,0,-2.66996342426,-2.86318066393,0.26894
22_03d5p,fisheries,fisheries,GTF: female offset, param_init_bounded_number,pDC2[3],1,2,1,1, ARITHMETIC,-5,0,-1.04424066002,-1.02792182153,-5,0,-1.04424066002,-1.02792182153,0.092568
22_03d5p,fisheries,fisheries,RKF: female offset, param_init_bounded_number,pDC2[4],1,2,1,1, ARITHMETIC,-5,0,-2.41764335139,-2.21303619279,-5,0,-2.41764335139,-2.21303619279,0.92693
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,1,1,1,44, ARITHMETIC,-5,5,-1.28734772628,-1.343304152,-5,5,-1.28734772628,-1.343304152,0.88766
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,2,1,1,44, ARITHMETIC,-5,5,-1.07620785867,-1.13164293545,-5,5,-1.07620785867,-1.13164293545,0.73452
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,3,1,1,44, ARITHMETIC,-5,5,0.769384888267,0.711602927538,-5,5,0.769384888267,0.711602927538,0.6712
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,4,1,1,44, ARITHMETIC,-5,5,1.35084091781,1.28797987461,-5,5,1.35084091781,1.28797987461,0.64431
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,5,1,1,44, ARITHMETIC,-5,5,2.5204051748,2.43313022927,-5,5,2.5204051748,2.43313022927,0.87539
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,6,1,1,44, ARITHMETIC,-5,5,4.17732436742,4.03912999588,-5,5,4.17732436742,4.03912999588,0.76537
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,7,1,1,44, ARITHMETIC,-5,5,4.72300720643,4.57512411639,-5,5,4.72300720643,4.57512411639,0.72837
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,8,1,1,44, ARITHMETIC,-5,5,2.21192304709,2.14889548444,-5,5,2.21192304709,2.14889548444,1.1964
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,9,1,1,44, ARITHMETIC,-5,5,0.131176884672,0.153882985953,-5,5,0.131176884672,0.153882985953,0.35007
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,10,1,1,44, ARITHMETIC,-5,5,-0.210450716374,-0.183361171962,-5,5,-0.210450716374,-0.183361171962,0.21558
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,11,1,1,44, ARITHMETIC,-5,5,-0.0737948445171,-0.0401973777236,-5,5,-0.0737948445171,-0.0401973777236,0.17868
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,12,1,1,44, ARITHMETIC,-5,5,0.690376895329,0.750466033855,-5,5,0.690376895329,0.750466033855,0.17621
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,13,1,1,44, ARITHMETIC,-5,5,1.45426549779,1.58230812313,-5,5,1.45426549779,1.58230812313,0.21281
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,14,1,1,44, ARITHMETIC,-5,5,1.72306275539,1.91793063382,-5,5,1.72306275539,1.91793063382,0.30935
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,15,1,1,44, ARITHMETIC,-5,5,2.14597471501,2.31137558036,-5,5,2.14597471501,2.31137558036,0.35184
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,16,1,1,44, ARITHMETIC,-5,5,1.91367283272,2.12740435515,-5,5,1.91367283272,2.12740435515,0.27504
